order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
70ba3ee8-53f1-43c5-a160-9c77e4798189,2,aa7bdd5e-30dc-40ea-afef-4cb5affb86a1,d4dc3295-7ca0-4f20-a88e-732a4b5b3b26,2025-12-16,1748.33,63.33
70ba3ee8-53f1-43c5-a160-9c77e4798189,3,29853ac9-e9f0-44b7-b707-6570aa86a936,f745808b-f3a1-4f59-a919-56a5cde88bf4,2025-12-16,2148.52,131.54
652fc565-72ce-43ba-885c-89a5f7fa86e3,1,538d3edd-bc3b-4690-8867-798db4827a07,6cfabdfe-574d-4b48-8194-7ec4cf524c06,2025-12-11,1857.14,126.17
652fc565-72ce-43ba-885c-89a5f7fa86e3,2,74da6965-7d65-4e28-a04b-72d365162eec,d7ff86ad-b189-457e-8b55-9c4b4714bc53,2025-12-11,2281.11,175.71
652fc565-72ce-43ba-885c-89a5f7fa86e3,3,530798e8-bdb7-4006-9776-cd5e354f4ea3,4579306f-0525-4edf-9a8d-d57143740379,2025-12-11,4897.4,208.94
652fc565-72ce-43ba-885c-89a5f7fa86e3,4,4ed96b03-e032-4446-be46-194bf45ac882,369b0b0a-0ab1-44ac-97f5-7bab8a496e11,2025-12-11,4080.24,219.04
aa7e4bd9-2656-4738-82c5-9c3d8abc4900,1,66e73614-3941-48ee-a1ab-04feb0e4b427,f110eb66-4c30-4052-9821-54ae13aae444,2025-12-08,2798.93,258.33
aa7e4bd9-2656-4738-82c5-9c3d8abc4900,2,aa7bdd5e-30dc-40ea-afef-4cb5affb86a1,a3699742-a750-426a-b1af-0766c66e224e,2025-12-08,1020.51,242.01
aa7e4bd9-2656-4738-82c5-9c3d8abc4900,3,0375a0e8-2c1f-408f-b947-5df6c6c826f4,52bc2e79-cd7d-4f00-9b8f-7a42e3e90822,2025-12-08,3705.78,147.17
92c29311-08fe-43a4-9d70-1fae18480f09,1,ed83b3a9-5d1a-4648-b158-ace2876af70d,b19c0afb-7260-46d8-8ce3-25ebc8629d67,2025-10-17,924.21,154.88
92c29311-08fe-43a4-9d70-1fae18480f09,2,e8efc945-e372-4798-a5b6-7cd4532fdca3,315579c2-841e-4b37-8b4e-09fb0c7ac4c1,2025-10-17,4978.03,256.32
92c29311-08fe-43a4-9d70-1fae18480f09,3,310c8a40-eeb5-4155-a9a3-ce2dd6ff6355,0e011b58-512d-41d5-8acd-7453375bffca,2025-10-17,2609.18,218.96
d8d5f6c8-7636-4fdc-8e94-b45f98d1c4ad,1,50c4cab4-a00b-4746-abfd-fc199d82c3a5,0ca1da73-5957-4bb5-ab29-1c3c80807678,2025-09-23,1535.17,173.02
d8d5f6c8-7636-4fdc-8e94-b45f98d1c4ad,2,baf76dfa-25ea-4927-92d8-98ab28280b24,cac53224-7fa8-40f3-be24-860271a7b2da,2025-09-23,2860.78,125.54
d8d5f6c8-7636-4fdc-8e94-b45f98d1c4ad,3,7d8cea90-baf0-49e1-950d-b14f23518461,2dbba1a2-078b-4ac6-a742-2906e9542b1c,2025-09-23,3468.19,27.41
d8d5f6c8-7636-4fdc-8e94-b45f98d1c4ad,4,2f4b2e1a-d20c-4d0c-b958-e334bd92f7f4,258f0f63-fc10-46df-bb61-e5ee8cde4bd8,2025-09-23,4078.4,148.2
f8c98ad8-5f85-4a01-aab2-8a6a0ba9327f,1,910af029-ef15-4d85-8a5a-e82b09a85518,8a0498c4-3eda-43d3-8eeb-85c40cedc5f9,2025-11-21,2276.78,107.05
f8c98ad8-5f85-4a01-aab2-8a6a0ba9327f,2,59377202-6bdc-4e24-9d8c-5d968fe24295,ded3b2d7-3bf9-466d-ab41-1f1dc29cb068,2025-11-21,1836.76,172.5
f8c98ad8-5f85-4a01-aab2-8a6a0ba9327f,3,68ec3f34-235b-44ec-8f2d-446f389992e5,480e3c9d-6303-4cdf-b3c1-57b48a820735,2025-11-21,4662.63,84.74
176d1797-6d29-4ec4-86ba-74cc821463f7,1,2b4e75b6-5026-40a7-b5fa-46275e9d9192,e61557fa-d7dd-4589-8097-1b0d6ff27906,2025-09-06,2088.22,111.82
176d1797-6d29-4ec4-86ba-74cc821463f7,2,c845b660-a038-44b7-942a-310d9561c3b6,27ffd65a-4bd2-491e-b9a2-24997655bea8,2025-09-06,3413.95,185.62
176d1797-6d29-4ec4-86ba-74cc821463f7,3,78e23e37-8722-44d7-8ad1-caef7de60178,61153f20-f1c6-4e14-be6e-465721e45625,2025-09-06,2905.43,198.46
04d7fdce-3fa8-4575-a134-7dc1987405f9,1,60af839c-9587-431f-9305-2df2bf9a0872,73b09ef3-77dc-4473-90b4-237d8d47fc9d,2025-12-01,4897.9,92.54
04d7fdce-3fa8-4575-a134-7dc1987405f9,2,76909d69-adbb-485a-8588-6d200f4e8af0,3bba605b-b984-414a-81ab-15b8d60e6def,2025-12-01,1659.2,158.03
04d7fdce-3fa8-4575-a134-7dc1987405f9,3,467169c9-7e91-4550-9f3b-3a22235d9a80,7006adf4-680a-405a-9a88-0f2275ac6af5,2025-12-01,3884.98,139.61
7da09ba0-905b-4a5b-9ee7-72c89f753c7b,1,25f8775c-4d0d-4853-b042-1539e70bc531,c0c6f111-4dfb-4c84-92aa-3b4a8123ca95,2025-11-27,1936.3,93.09
7da09ba0-905b-4a5b-9ee7-72c89f753c7b,2,cbcd9297-6f83-4c8b-bcce-98e772493495,1143b139-9b2f-4998-b608-a89583749b49,2025-11-27,3176.98,52.01
7da09ba0-905b-4a5b-9ee7-72c89f753c7b,3,148fffaf-dc10-469c-ae00-13878b38b25e,76e2f412-9c0f-4b69-8dfb-b0529e813c46,2025-11-27,879.5,244.24
7f9ed75d-2c87-4ac7-bbd5-e357c641a5da,1,666e825e-80a1-4ca6-83fd-ea71e69d63d6,6bc0dafc-31d0-47be-b7c2-9ff74d7d8dfc,2026-01-18,2137.99,187.57
7f9ed75d-2c87-4ac7-bbd5-e357c641a5da,2,5739bbc7-fd91-40cd-92a1-7a87559c9d3d,f8427be7-a6ee-4220-b68f-5588f49ffaeb,2026-01-18,2053.62,273.05
7f9ed75d-2c87-4ac7-bbd5-e357c641a5da,3,530798e8-bdb7-4006-9776-cd5e354f4ea3,791341ed-0823-4170-a957-71a241c64e76,2026-01-18,441.6,109.65
7f9ed75d-2c87-4ac7-bbd5-e357c641a5da,4,05cbafb0-0de9-46b9-abd8-2107dedbdd99,ecac823d-c9f8-4116-8b85-4167bf7768b9,2026-01-18,1601.74,199.37
f5dd7acf-dbf1-4da3-9319-d74981c38207,1,1cf27a16-114c-45cd-b908-018c049149c1,3afd663d-1ecc-455e-9489-4851ee73ca29,2025-08-26,3046.66,124.68
f5dd7acf-dbf1-4da3-9319-d74981c38207,2,233631c2-199f-4402-aeff-fa89310b938e,892d0cf0-fecd-4f32-98fb-b32107f66320,2025-08-26,4444.07,236.48
f5dd7acf-dbf1-4da3-9319-d74981c38207,3,559a9c6d-5e6c-49fe-9a9d-f5286d663d5b,2f3b86b1-777c-44a9-9cba-f34a3506eb7c,2025-08-26,4696.91,226.89
f5dd7acf-dbf1-4da3-9319-d74981c38207,4,aca78d96-668b-4fa7-bc9d-6835e9dfa8f4,a4c392df-744a-44ca-b390-2c6246a67d28,2025-08-26,2628.63,140.58
2dc1664c-adc6-4a69-a5b8-92914eb4bdf3,1,2a3c22ca-1869-4224-a4e7-3472ac593ac6,42a7aba5-295a-46bc-b64e-789128921d62,2025-09-16,960.24,16.7
2dc1664c-adc6-4a69-a5b8-92914eb4bdf3,2,78e23e37-8722-44d7-8ad1-caef7de60178,feedb6d6-a0ee-40d0-96f6-3479a931abf2,2025-09-16,3652.47,201.99
2dc1664c-adc6-4a69-a5b8-92914eb4bdf3,3,ed83b3a9-5d1a-4648-b158-ace2876af70d,e11304ed-8f7b-4d2b-968c-91fc92749f3e,2025-09-16,4705.16,213.2
07ecc3cc-04f1-4ffe-96bc-d55a42239229,1,0375a0e8-2c1f-408f-b947-5df6c6c826f4,fe183436-6e82-429d-8047-77ec5a695c37,2025-10-24,1092.33,125.14
07ecc3cc-04f1-4ffe-96bc-d55a42239229,2,21f16936-613a-4a41-9210-50af9edeb08a,766dfa0a-396b-4131-88c3-cd942f2856b4,2025-10-24,522.99,281.67
07ecc3cc-04f1-4ffe-96bc-d55a42239229,3,e3788610-35d5-4ee0-a7a8-01133c598591,2791078c-75a6-43f9-a0e2-f3f27a6979b8,2025-10-24,2392.27,25.61
52fd4c9b-b840-4eba-b279-a00678d01335,1,c3288fb0-5fa8-4c7b-942a-327acbe4ba80,26248b8b-8198-4067-b1e3-ae9f30ce2989,2026-01-29,2643.71,298.84
52fd4c9b-b840-4eba-b279-a00678d01335,2,5739bbc7-fd91-40cd-92a1-7a87559c9d3d,8a260859-b8b8-46dd-8eec-cd97860b2c30,2026-01-29,564.45,189.25
52fd4c9b-b840-4eba-b279-a00678d01335,3,4590f52b-f77b-40b3-bad5-b22cb0bf44fb,2b7878e5-e49b-440e-bbb6-55ec9b325e07,2026-01-29,467.34,280.16
52fd4c9b-b840-4eba-b279-a00678d01335,4,78e23e37-8722-44d7-8ad1-caef7de60178,638aec13-a4ba-40a5-aab0-73c59b80b2cd,2026-01-29,1979.74,76.51
b4fe0d19-732c-4968-96db-516de34440ad,1,baf76dfa-25ea-4927-92d8-98ab28280b24,962cd748-f348-4872-80ac-b272ba1734b3,2025-11-19,2243.64,46.66
b4fe0d19-732c-4968-96db-516de34440ad,2,68ec3f34-235b-44ec-8f2d-446f389992e5,16fae727-98d4-4ae2-a57f-7c9171522ddf,2025-11-19,2657.37,59.48
b4fe0d19-732c-4968-96db-516de34440ad,3,aa839b4b-aee5-4fcc-9bbb-c7981ee802cb,72efc20b-83df-4742-85da-0103244755da,2025-11-19,224.02,113.48
b4fe0d19-732c-4968-96db-516de34440ad,4,f3e73fa7-f83e-4bd9-be96-dd46c1cb129a,1d69fa45-6b4d-4dec-82b0-cb7c3fedd47e,2025-11-19,4580.6,260.63
56ea4728-5afe-4c2b-8ec7-4ac29373c401,1,ed83b3a9-5d1a-4648-b158-ace2876af70d,6b86a4e8-7da1-4da9-b4c0-1ddb4fd41da9,2025-10-20,4876.16,166.77
56ea4728-5afe-4c2b-8ec7-4ac29373c401,2,59377202-6bdc-4e24-9d8c-5d968fe24295,c5ab7827-65a4-4fca-83f1-9f15a27d3351,2025-10-20,1398.45,139.01
56ea4728-5afe-4c2b-8ec7-4ac29373c401,3,9de4c8fd-e664-4e7c-8c6d-9923c377faa2,9d232694-cbb0-402b-bacc-fc497303b37e,2025-10-20,4849.23,212.31
56ea4728-5afe-4c2b-8ec7-4ac29373c401,4,29853ac9-e9f0-44b7-b707-6570aa86a936,444541dd-2b47-4b69-bbb8-de45ecee685f,2025-10-20,926.33,183.3
d3ee5a56-8611-4560-995e-c9b6733e41be,1,4cd0e63e-90f4-4bd0-8709-2507caf7e3fa,e90cdd27-318a-495b-aa01-88220aef6952,2025-09-04,2641.13,195.46
d3ee5a56-8611-4560-995e-c9b6733e41be,2,5739bbc7-fd91-40cd-92a1-7a87559c9d3d,31553e15-2b05-49be-877d-ba26c9296d0d,2025-09-04,1582.82,110.68
d3ee5a56-8611-4560-995e-c9b6733e41be,3,74da6965-7d65-4e28-a04b-72d365162eec,54f90026-26b3-4a6e-8d3a-5e706c0e2582,2025-09-04,2721.36,243.37
d3ee5a56-8611-4560-995e-c9b6733e41be,4,8a7e08ff-0754-4c39-ac90-6c99519dec3d,269256a2-1953-482c-bf54-59102862f8a6,2025-09-04,2237.21,116.08
90945c1d-c4e1-4886-b948-d9a4b0f3b48b,1,85095470-245d-492f-b748-9962553c2bb2,a3fdc63d-bc69-4216-84ce-8895591e634f,2026-01-16,820.8,13.06
90945c1d-c4e1-4886-b948-d9a4b0f3b48b,2,aa839b4b-aee5-4fcc-9bbb-c7981ee802cb,043379f7-97e0-4daa-8739-a00a03038f3b,2026-01-16,2640.42,229.91
90945c1d-c4e1-4886-b948-d9a4b0f3b48b,3,1735ab06-02c8-4d30-937c-27316b2062b9,f760bfbd-25cb-4478-b414-18633bd85c6b,2026-01-16,724.69,93.16
90945c1d-c4e1-4886-b948-d9a4b0f3b48b,4,910af029-ef15-4d85-8a5a-e82b09a85518,b98d843d-0785-4639-abbe-4a6b6f6a8546,2026-01-16,2698.74,209.45
349ec8ed-9eaf-4164-b426-679b5812ac28,1,7d8cea90-baf0-49e1-950d-b14f23518461,6df79ce7-c8e2-4e73-869c-45c00da022cc,2025-10-26,4737.44,148.35
349ec8ed-9eaf-4164-b426-679b5812ac28,2,74da6965-7d65-4e28-a04b-72d365162eec,98672376-3b03-469c-9ed3-8d03a573285c,2025-10-26,95.21,134.83
349ec8ed-9eaf-4164-b426-679b5812ac28,3,e3788610-35d5-4ee0-a7a8-01133c598591,42c9e931-fd3d-49d8-96ae-1ce8528cd892,2025-10-26,1499.97,77.05
349ec8ed-9eaf-4164-b426-679b5812ac28,4,68ba46f1-df12-4c26-abaa-3ff4eb2af9c8,e7a05e59-6f4a-45bb-affe-67b78ad421f4,2025-10-26,85.73,118.36
ee6d63d4-532c-4697-bacd-20cea14af855,1,68ba46f1-df12-4c26-abaa-3ff4eb2af9c8,4a6d5808-5d07-408e-bdc0-f1cc31ced886,2025-10-07,4416.7,136.76
ee6d63d4-532c-4697-bacd-20cea14af855,2,7952b8d8-9354-4fc4-b5fc-68672aff96f7,354e07df-9fad-447a-b225-0f86e951e441,2025-10-07,1286.99,217.33
ee6d63d4-532c-4697-bacd-20cea14af855,3,ffb7cd59-6673-44f6-8e01-db39aaac6be5,366bf7df-541e-45ba-ba80-fc89ce3bd41c,2025-10-07,3247.65,250.24
ee6d63d4-532c-4697-bacd-20cea14af855,4,910af029-ef15-4d85-8a5a-e82b09a85518,b7cd6fdc-b017-46df-ba5c-340b5393e997,2025-10-07,1141.93,32.97
d18eb665-988c-4560-a746-33141cf14ad0,1,49f59e4a-93d2-4516-b119-4b61251a576b,f7c77588-b8aa-4715-8683-3b9d24cf8aca,2025-08-13,2607.22,241.99
d18eb665-988c-4560-a746-33141cf14ad0,2,9a231254-e381-4bec-96b2-e6a1712cb76e,dd126946-e0bb-4724-a6ab-7a5c14f55f81,2025-08-13,3085.42,211.24
d18eb665-988c-4560-a746-33141cf14ad0,3,6c18716e-3cac-4098-884d-28d3d9d2b6ff,1ae6744a-77ee-4092-be5a-955c11708f0e,2025-08-13,1395.73,198.05
af522769-0e9e-46a6-b8fb-5f2735b62870,1,c1945273-2c05-49f8-a86e-92f9dd100f41,95155f76-30fb-4cb2-bd7e-439b4e6d292a,2026-01-13,2093.87,257.51
af522769-0e9e-46a6-b8fb-5f2735b62870,2,60af839c-9587-431f-9305-2df2bf9a0872,314526f6-3a7f-4798-abe1-bc12affe9fa7,2026-01-13,952.92,93.98
af522769-0e9e-46a6-b8fb-5f2735b62870,3,559a9c6d-5e6c-49fe-9a9d-f5286d663d5b,d4bb9a36-9add-4ffd-879e-0a4d11578754,2026-01-13,3202.62,189.14
af522769-0e9e-46a6-b8fb-5f2735b62870,4,d47a2504-efcc-44ae-b827-592ebd41218d,316f4c2a-6628-4ad1-95f9-d7811fac0abb,2026-01-13,1397.06,190.6
73f962dd-7a9f-4106-ae33-84918d3498b0,1,21f16936-613a-4a41-9210-50af9edeb08a,6e9b9575-3393-4252-9002-a2be57102d27,2025-09-18,1637.19,54.12
73f962dd-7a9f-4106-ae33-84918d3498b0,2,53615758-16f0-4d0f-8c58-f059fce03ea5,33eafdcf-9364-4ad7-a387-ad679f7beb4b,2025-09-18,4850.1,16.42
73f962dd-7a9f-4106-ae33-84918d3498b0,3,2f4b2e1a-d20c-4d0c-b958-e334bd92f7f4,15b49f6f-f78a-4424-bf13-a5d5e8cdac8a,2025-09-18,4863.05,91.81
e21ac59d-870e-4eff-aed0-9d446ec389d3,1,2b4e75b6-5026-40a7-b5fa-46275e9d9192,81f507a5-a183-444a-a00c-aa3d66101c19,2025-11-26,3590.22,220.86
e21ac59d-870e-4eff-aed0-9d446ec389d3,2,c56ccc6d-ef52-4d66-b678-f82185c81192,f2b39e1b-6944-474d-90fb-6a590cf21653,2025-11-26,1202.41,53.7
e21ac59d-870e-4eff-aed0-9d446ec389d3,3,0375a0e8-2c1f-408f-b947-5df6c6c826f4,0c1b5095-d06a-441f-a170-45d0fe2680d1,2025-11-26,2493.22,109.15
0848f196-c939-42a7-8369-9704bde48614,1,559a9c6d-5e6c-49fe-9a9d-f5286d663d5b,b12646de-24ec-4211-9403-a52781544f85,2026-01-11,3939.34,154.53
0848f196-c939-42a7-8369-9704bde48614,2,df3585f0-90b2-47be-b0ba-56a56f0774a8,585bd237-2766-4d23-b6d9-643104f2a251,2026-01-11,1888.42,212.11
0848f196-c939-42a7-8369-9704bde48614,3,148fffaf-dc10-469c-ae00-13878b38b25e,9ce9769a-1b61-4df4-af97-a875b73c8c41,2026-01-11,207.1,33.26
0848f196-c939-42a7-8369-9704bde48614,4,ffb7cd59-6673-44f6-8e01-db39aaac6be5,dd7587a3-59c5-42a2-aa53-a3c779531423,2026-01-11,3765.32,52.37
726589b2-b78b-477e-8114-bd4b27d5c80f,1,5e28b14a-9169-4ddf-ba5b-1e5d85e71ec4,39408de9-b734-4950-bef3-50ed40b005f4,2026-01-02,3889.48,30.7
726589b2-b78b-477e-8114-bd4b27d5c80f,2,95b6f794-5765-43ec-9dd0-b83a5736a2d6,ce4ce85f-aaa0-4be8-9d88-880ee7d323cd,2026-01-02,2377.23,65.74
726589b2-b78b-477e-8114-bd4b27d5c80f,3,4cd0e63e-90f4-4bd0-8709-2507caf7e3fa,061cef00-efcc-462d-b8f1-03ebc96afe02,2026-01-02,4215.62,247.0
726589b2-b78b-477e-8114-bd4b27d5c80f,4,6c18716e-3cac-4098-884d-28d3d9d2b6ff,1b717551-5196-483d-b516-fdf03de91995,2026-01-02,4149.85,45.37
2e3feda6-a6a7-44a6-b216-69f943d2f99f,1,68ba46f1-df12-4c26-abaa-3ff4eb2af9c8,5d3b6cbb-6b5a-4340-a837-4e890d421608,2025-12-30,1954.75,292.74
2e3feda6-a6a7-44a6-b216-69f943d2f99f,2,3dd30c4d-c00f-47ad-9994-40722db7c39d,1955181b-f36a-49df-9b26-11dd47fa71f1,2025-12-30,1273.45,298.42
2e3feda6-a6a7-44a6-b216-69f943d2f99f,3,74da6965-7d65-4e28-a04b-72d365162eec,ba33cdfd-e339-4f0e-b5b9-9a023371b21b,2025-12-30,1035.94,223.24
