customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
22bbb83f-4b2b-47ec-a9f5-d37cabff2fcb,59b73c07-58a0-489b-b172-e2427eb6d16d,69429,Dylanberg,OH
39f93b16-75c8-452b-ac17-cc81c9d75c78,efead46b-84f6-4392-b88b-718aa3e84ec3,93320,West Samanthaborough,HI
0668dab2-cfcd-455c-ac8e-82ce1b0db69f,47032d70-9ef8-42e4-b778-ca8351c3fedd,57819,Latashatown,MS
0e30ab6d-42f2-49b0-a80a-3bc97b3e1acc,1bb19e09-4bc0-447e-bf57-ba63877eb8cc,31319,East Jennifer,TX
3805170e-a227-48ce-b6d0-d2a288d63fdd,cf8ed936-e4ec-445c-86fc-0e5a689997df,58520,Taylorhaven,TX
3817c846-24a3-4f50-999a-ff682c0c4cd4,edc6003b-e5df-4def-a5b2-f177589b36ec,56566,South Allisonville,ME
be24d44a-696b-48e8-8e9a-d3141b8da1cc,99d0e452-81fc-4a3a-98ae-a1ad4025bf68,37460,Jonstad,AS
cbd6f83d-ec07-419b-ae14-be0d78792555,c95e6896-dc81-4632-9645-1e24e377032c,97841,East Jonathanfurt,NJ
3585f3d3-71e7-49c5-8b23-614dc58dcf1a,f1894b28-734f-4390-87c1-20685b88d8a7,44993,Morrischester,NE
1e4a6bb7-ddb3-41fe-b821-e06bb66ece62,d0512ad1-7a87-452d-9ea1-47fe4348883b,99593,Lake Heather,AS
4ef51fe3-3742-4065-89ca-c3979cc3f66f,e6371aad-39eb-44db-a4d4-59d0a01b8951,94939,Howellville,NH
781ca8e3-e1db-41e7-b1ac-36903353fcb3,45abb347-428d-4001-aabf-4b5b8d7aff78,19358,Port Lawrenceland,MP
e01f3d04-831a-4d4c-8100-e027142d1cab,e4f2e9b0-82d7-4bf1-9c29-355564a19bc7,89840,Riggshaven,NE
da9d4785-8e56-4249-aec9-e7e7d8603e81,7e567e84-e922-409f-b851-40ca6133b410,93227,Port Zacharyberg,IN
771c9849-9148-4d62-8776-75681915951b,2c897901-2c08-4394-84ee-fe52bfb47115,32431,Salazarmouth,AS
e39173ad-c7ae-40da-a811-2321344fc1c2,4dc954ab-abe4-42c6-9dcd-4c91b6bdc252,80010,Destinyborough,LA
9ce65b45-3144-466e-a4eb-7d1805324ddd,ab74ab8e-3351-49ec-b9fd-799b43b9c4ed,42087,New Cherylview,MT
94fbd811-6ab1-4140-8093-f3c19d94441f,b7414f92-6bc2-494e-bfc2-9ea11367f921,31417,Ritterberg,NC
e88554bb-385a-4f95-92b0-b1aa6a74b0d8,6a31d835-0556-42b3-b9ba-faf6edb3271c,70589,Leeburgh,HI
51d697c6-4e97-4fa0-b6c2-308c23ec2c34,2f8d0572-cba6-4b15-930d-d50aff96219d,59735,Lake Lanceton,UT
7144de3d-387e-43db-bf53-262289c62bb5,be125002-76c9-4d8c-a685-55309a4ea508,45382,North Makaylaland,MS
8ea44203-c567-4e86-97d9-40de9eb68614,4f38aae6-9390-463f-8ea9-aade3830a594,93886,South Steven,IN
ed455a98-3f14-49ea-9b60-699963dcc074,c5feede7-f4ca-44fa-a45d-7654a621ad58,83000,New Kara,WY
5d843188-244d-4b0e-aece-d73647937e60,caed9da8-08b7-4af7-bfff-74e1af0928cc,38785,Lake Janiceton,RI
8e06b5c9-fdf0-4773-afc6-4b76a0dd8c3d,9cfeb195-fc1b-4ac1-9517-be47efae2246,99733,New Todd,RI
ca36bc07-5360-4953-8fbc-de32898476b6,30551372-a06f-4e14-b9be-0ed2e34f0078,52504,Lindachester,AL
a5cbc13a-85a4-4201-aa8a-37f92b4ffb47,4567634f-1e8b-4a16-b3fc-a980f3d5f8b2,17331,West Mathew,UT
530d0755-8da8-45cc-9c67-786b401bf4b6,31c21f59-6d9b-4c65-a2e7-1e87e3935a12,40021,Wilsonbury,AS
f0945557-38b2-4b63-8668-48ddd7f9c27f,a1925309-63bf-44da-a624-1185264cc616,14207,West Sarahborough,NV
78dfb7dc-dea7-4d64-91c6-c0a7f1d5604b,9a939db6-1f67-42f3-84e3-d76f073abdd9,51347,Brownville,WV
ef7d25e5-7e53-4fc1-a688-12138f0311c1,31283e1e-84dc-4135-81a4-8d295201c4c9,62581,Port Debra,PR
101c0d1b-2c4c-48af-b672-92e26dc2646f,8b6509b1-6848-4e79-a897-36589fb36854,45093,Kennethbury,SD
4d1f41d5-d7f0-45ee-aa51-8796bb226710,ea2cd0c9-d0f1-4eb2-a616-ccac2d032ba1,18675,Nataliechester,VI
26463e7f-a9c1-4cdb-b58d-ea2ec0c6716a,f40ab185-9ce5-4174-a590-101854567b9c,37653,Mollychester,PA
356717cf-bf1f-409b-98c6-ae81d950b3ec,552d2fa8-0bd2-4413-b656-8fbf37b07667,84341,Karlview,PW
12a7de1b-a5c8-4e50-bb65-33c02b956231,60942d55-44c3-431f-817d-97fdc7b42db6,51245,East Michael,AR
5961a60e-0115-41dc-ab98-d23ce5ba4616,84b58c9f-7ef4-446d-8893-03c2259ed0c2,37869,Michaelfort,PA
97f8d20e-5e53-4875-acb2-a73425770ef4,253efcc4-d301-43b8-b7dc-006c519817e7,95909,Port Jessechester,TX
b5271615-0198-4ec6-966f-8e0b362c2f1b,842c78f3-df35-419b-9614-76ba84866566,75435,Batesburgh,ME
82360dcd-a3cb-4226-874f-eab535619915,e105296e-4c8d-4ac6-a17a-6a6a094d91bd,61856,Meganmouth,WY
07b86f46-e4a8-4f42-9a09-6c5e2e0e51e6,0c6d91b5-a11b-4cf5-a662-e4e37cb1acf2,94259,East Melanie,NV
c970f989-fd4c-49c4-b003-44caf4e0c051,ac34d399-3696-4711-927a-c5315519598d,70142,Parsonsport,VI
caf18ab9-1e9f-477b-9a2b-395ad5d345e5,1ce98d40-0de9-44f4-879a-6b862c412477,28726,Lake Dennisfort,IL
9ce6ed67-eef3-464d-92ec-29790dee2dfe,7eff4545-ca97-4a34-b887-80b2cd09db9f,44718,East Laurenmouth,MT
29ce622d-c4a4-4930-b8e7-f4758b6a50e5,90f5c9f6-36fb-4a71-954d-c6135b113932,28301,North Christophermouth,WI
7c9b8b7d-854a-4514-a048-d458a04dfdce,93000583-9b02-41e5-a033-0768923282f7,42325,Hancockchester,MN
c02bd881-063a-4b8c-88d9-93c745442d6b,fbea9dc3-78cc-4678-983e-a90a916b0982,83579,North Robertshire,KY
8f19f252-3519-452f-8d48-4551e6e5c502,236851ee-a5cb-475f-8102-17254e085e7f,80644,New Laurenshire,PA
e75fa89d-2ce8-40b4-9dce-6e7268f10baa,fe75f90b-b7ed-4c7c-a20f-1c0d3085552e,44438,North Lindsayborough,FL
79dc81b5-104c-4faa-ad5e-1335aba135d7,d71b2b3a-9a34-45ab-a197-9349f4cf6547,86622,Debrachester,TN
8936fc37-46a1-461f-9736-74701f5f3102,b36d1086-d43c-40d4-a801-081c9b46c4ef,66155,Port Tracishire,VI
f8b4e28f-1f18-4531-8a4e-c2216b4cf2e5,80388ac8-d704-408c-9789-50a5a1147559,86484,West Andresfort,NV
8750d8f1-efb2-408f-ba9e-8b1c58431eba,1e9e1615-8384-460e-a8b8-cec2ddf059eb,62350,East Robertport,OH
42b82360-1051-4335-9903-834c02759738,f07a7126-f913-4b3a-9142-6ea511b2635a,57447,Port Amytown,NM
9b2b9e3c-3e70-4506-b4be-b3f2eb6a1a72,7a1fda17-3351-4c9e-9259-df47946cc243,38746,Walkertown,OR
cc20a1b7-932b-41a1-a55b-efa61640b2b7,68096bca-39e0-4d82-a035-db154788645d,28131,Donaldstad,OR
fecea0e0-e4e6-446c-b4d3-1f214aad086c,b11c99fe-5bb9-49f1-8dca-785acbc7681d,76784,Pinedaburgh,RI
36e3cfd0-13bc-45bf-912b-7bd4e32596d6,5613dbf8-41b9-4107-8dc0-9b68c8111cdc,74686,Stevenmouth,NH
ccc6857e-b713-4400-afed-16fcf8bdcf64,784f7617-c508-4bc5-872a-4cef76271415,21915,West Brandy,AZ
922d61f2-0865-48eb-86ea-b7d7bc8eeae7,76e51ff9-0c33-4580-b978-698380d5ca62,16175,Tiffanyshire,CT
a6618bb4-390b-433a-a70d-0cb325f375fc,f8238cd0-a689-44c0-90c0-7202242e5de3,24371,New Christine,VI
bdd0f3ef-fc63-442e-92a8-cface5c261c2,5eb50667-acd0-4d03-8852-497d1134e344,30033,Lake John,ID
34225118-349d-4de2-9287-5fd5d44dd2cc,dd7caae6-c315-4c2e-a112-d28685896b53,92240,Davishaven,AS
6a116f19-3677-4e52-8bbe-31f329279d5c,04093440-6320-4cdb-bc1b-64639e837bf3,30969,Hernandezburgh,OK
d359d294-3db5-4fce-947d-2aed179f8d8f,e3d7f06d-5553-48db-8eed-cb1abe243322,99192,Kaylashire,RI
8106c37f-249b-4586-802e-cca0598f3389,27fba844-e3bd-450e-affd-b7d62b57911c,65333,East Richardland,NE
581ba3fb-83e2-48eb-a00b-81558cbbc8ef,13bfc5cd-068a-4233-b5ba-bd10e673f9c9,88172,Brownberg,WV
7c391210-fcf9-4403-95ea-9077ea044cb2,da6e5f5d-a21b-4423-a0e4-40a606f33f94,18326,Pattersonfurt,SD
4e4f8e69-e16a-4066-867a-2a7d9a340e6e,12bc9f51-16da-4430-8e19-3ba5bb52551f,60432,Sherrichester,DC
1a2b9e01-01fa-48f6-a267-c7d9356e85b5,836351ae-6bc3-4a2c-970b-71918eb5ce28,60019,Nicholasport,MT
07c76521-790e-4317-a89e-ecd33cbde035,00de3a7f-ea95-4586-b58a-f5533d98704b,88104,North Jessica,MD
92239500-a919-4deb-a084-126baf526438,975342d6-7e46-48b5-8aa9-6610ec597b6e,71348,New Andrewfort,WA
35745b2c-e395-48c7-8e9a-e12cedda5240,dcf74077-018e-4f13-8c4c-45529b494899,79352,West Kennethview,TN
2d7aef70-f292-4566-b221-8d210cb7ce9f,1c78dbf4-9520-4e62-b74c-e080a1ff0f71,42953,Port Andre,CA
d1fee132-9ad0-4c7f-b888-08c86ded8dab,e29133ab-dc03-483d-b0b7-af89c1c60e42,82512,Port Brian,TX
024b27ca-b6cb-46c3-a152-c3d6c8cf4f84,e2dbe8d9-3461-41f4-86d1-67d77465bfc5,11504,Joshuaville,TN
964c3176-6497-41f1-9474-54418ab32e6d,7a9732a3-d9c6-4a46-81ad-becf0232f74f,99166,West Michaelport,OK
a5836ac3-f473-493c-940f-478d9eaba2e1,cfe206cc-1871-4f2a-bfed-e30f7bf92c44,25014,Port Ashleyview,SC
14e1b121-69ee-47f5-8ca9-6304d6569978,19c5b17d-cb6c-4058-8114-cc7b82f1c206,99353,Lewisbury,WI
191a8bb7-5418-4c86-93af-9b40d7ab4491,1f2545b1-3656-4d0d-84ea-9acc978d1dee,80381,Clarkebury,NY
6bffced8-1de7-485a-ab1b-f29797240152,4d283215-1c49-4964-a7ce-695678913e34,44973,South Sylvia,MO
df53dc07-bf83-4d00-b9cb-ff8817f0847c,33d06d61-4e85-4e82-86de-eeafde92b992,94012,Kelseytown,SD
e8394397-5707-4dd4-832c-627978b47847,9fa24a79-438a-46dc-9f9b-9d4fc88d7a38,54587,South Lynnville,NH
7c7f9b3e-6983-47c2-9021-66e7a1422482,ae3bf2cc-e872-46b8-96ca-d1d1d1e6104c,24621,Thomasville,VT
f61b6696-b00d-44ee-acf9-55a86b0b4802,f4f0c1f8-a944-4855-a835-9749deabfd5b,48469,Masonbury,MN
d24e2031-b96d-47ef-8ffa-4525178434eb,2baa1b04-9f99-46e0-821e-cc2374995b57,66985,Yorkfort,MT
733b073b-33f4-41be-b48a-b3370cdb34b8,de8d34ce-33f3-4fb3-9cdd-52dbfc5e5b62,30730,West Brianland,LA
b6506d27-5413-418f-ada2-a68556a30f4f,794769e5-7794-4c5f-bb4b-8e5a37f1743b,69470,Port Margaretshire,IN
14276f6b-7ff2-4adc-a868-5251a62c5569,c9c36431-c648-4932-8c49-beb61c4d1707,10425,Brownbury,LA
ab3b1c6f-70d2-4b21-b649-d1fefe0bf007,51141252-0043-4ce1-86eb-8b30ccb2d20b,44522,South Arielshire,PA
b0f32c35-148c-4ec1-85bf-e7d1e4256514,1ab33b20-d41b-4f75-a735-d829934ac475,75612,North Michael,PW
05bd74f3-fe4f-4d08-9248-108d9c2357a6,6504d8ef-7de1-4dfb-8e4e-f7cd96c87b60,33416,North Elizabeth,OR
396874a3-6cec-4b8e-acab-d4ec1e762fa6,0c014f15-4db3-4a71-8261-23b1483da2a5,76542,Kingtown,PW
37e12c0e-7bd1-46dd-b4e0-7891d67b9fbc,02c241ce-5bb8-485a-8f07-0f2ebd97d1f5,23947,North Andreastad,NY
672863e6-0580-48ea-a479-7f2af6526d8b,fe0ea959-a45f-4175-a5f9-74a949e73086,91959,Stevenshire,MI
0d3fa42f-b053-4d1c-ab74-443e4d4ed292,10304b41-4c67-4f9e-bbde-22fbae283ace,49117,West Mark,TN
7a40c4b0-6699-4b86-b99e-0a75c8b40b40,46fa2431-aae6-421f-ac01-6d35e54fed42,93748,Port Adamside,VI
0f38c553-ce3f-4708-a474-6ae23e9c0766,a5204d71-ca49-45df-83d5-612a6eeb25fd,76540,Jimeneztown,AL
0547f85d-84f6-4eca-831b-6efb0b7071ec,1e4dfc07-7243-479a-a127-ffd0d22324e7,89818,Port Amandaside,KY
ba0a733f-0b9b-4b41-a69e-c5b9d16eaaf0,0989e174-1cb7-4645-aff9-692b4043af9e,36071,Glenville,AR
baab9418-aa14-4d63-8345-3b938fc67b2f,277efb0f-516f-441a-8454-f7a04f58a953,30032,East Scottshire,VA
ec4fe5df-6622-40da-abfa-f7f3f10fd8b5,b26eb1c5-d2f8-48ed-aa6d-ccc82a7f374c,59009,Brittanyview,GA
c0a79420-a8f7-4e95-b4fb-bf2aed96315e,b45f7868-7961-4b00-92ae-8a6f37dfad30,31174,Byrdburgh,OR
8007fef7-91a9-436c-a045-d267be506931,0ee41fe0-dea3-4e2a-ae78-def5a820a781,80697,North Brandon,CO
5412a6f9-5779-4ac1-8bdb-c14c24547710,09bd6dad-c63f-4959-aaf6-b63e573e3399,79514,East Cesarberg,IL
2fc079ef-973a-4180-9d6e-01bc832211f2,301b51ea-b1fc-4f1c-86ab-f1c56ba629a3,10074,Deannahaven,MH
dc34aa6d-dfe5-4cdc-89bd-bc74fcad5dbe,2861b8b8-1960-450d-9f25-e15feb333ee8,88504,Port Sharon,MN
7e2cc7fa-4ca1-48bf-8867-0eb8a404d940,6c4ba5ee-89aa-460c-9c85-14deeeda2e6c,52487,Jenniferfurt,WI
96757528-998f-429b-9bb3-1e60e21df591,c6054271-3b9b-4cb4-ad60-2e1d899eec88,74042,Lake Susanstad,VI
ec27257e-5c39-473a-8468-52fa3578c5d9,d18f7ea4-5dd1-4357-a3fd-9e575003210c,12552,North Bailey,NV
ada1fd14-36ef-47ae-a3dd-528f9a82480b,73905d67-d50e-4f78-b2c3-2417adac6c35,24662,North Angelica,HI
5ea0788c-598c-495a-a343-9684540b785d,1009f8fc-5f29-4518-906b-1a7c0144444f,57576,Lake Edwinview,CT
92f826f6-b3e1-40a3-a8a3-734150a9526d,f0b8ad8b-cd70-4614-bb1f-bc423c507119,50306,New Alicia,PW
8fdde145-9349-438d-bca3-afed4fbd3c00,82a214a3-8dcc-4a04-a2f0-9522b5449b48,41385,Ericview,WV
6b16a7bf-5f23-49a5-9c6f-ca6f3e506268,8ff3ce18-37b9-4715-ad21-cd50b807a067,17592,Richardhaven,MN
362a0020-a155-4655-973e-dc470d77644c,8e8a1cd5-df8a-4e24-ac0b-9aeb92298342,41571,New Lauramouth,ID
f2bae520-7b57-40b8-8071-a74269d419af,024c2494-9180-4a71-816a-2df6c725f6db,84364,South Michaelstad,OK
a95467eb-2f0e-4b00-80d6-0d8cf49ce21d,62895053-33a0-4f28-b514-0ec43f7b6653,20322,West Danielhaven,RI
b7b7ac24-5f04-4d86-aa67-fa701459707c,39158d0b-581a-4e66-9e85-c5f973177e40,21226,Jeffchester,TX
3a288761-264c-4afc-a8c8-0f3ca5a7fc8a,815288a4-86cb-4b3d-a48d-f4cb8b33a0d0,73699,Meganburgh,HI
c1f3d16a-d341-44cb-8651-b4791bcc7d0a,dab7bdcf-97bc-4a8b-ade0-123bed3b45b8,19071,Lestermouth,AL
c591f080-a0ed-4204-8525-5f9154cd1e11,24a6ee1a-b4ad-42df-9dd7-047e135df235,79822,Casebury,NY
d9fa2878-db49-4a26-8148-168fb6807e35,3d4e5fd1-4703-4d42-960c-94e17f9f7e7c,26483,East Christopher,MS
ca7beeec-1719-4676-a8a6-0a54762e73e7,6d9cef67-bced-45ec-a4dd-2936c8276432,26828,Lake Jeremytown,AR
380e14e9-432e-4c5c-b64a-614baab745de,855e5f6e-c0ed-4025-8d80-bb9c428c7219,96474,Stevenfort,MN
18404227-429e-495f-949d-59d6adaac7ba,cead409c-9441-4dee-bd89-596b6886484b,72296,Sullivanhaven,IN
3462fffc-3155-48fb-b2bc-f0eb81f7c3c5,f07771e8-038a-4b48-a1dd-7cc7f1890938,82063,West Ryanchester,IN
2f3c06fe-d989-412e-a2ea-0c08279d380f,b9578b70-070a-49c0-9c75-e1013437fb53,31643,East Samanthaton,MA
c1633bd9-3aff-4bf6-8318-6c424db84070,dc2c2f47-9078-4911-b74a-05d01908f5d1,44741,Toddmouth,CO
fe872df6-3961-4456-811e-0391093d5c74,9e9b502e-cdef-493b-91dd-de0b7d7c8dac,79163,East Kathleen,AL
e960f1ee-f0ee-46c9-ad2e-9745161444e0,083144d9-0583-46a4-9a9c-7f890230cde5,89507,Maryport,AL
c1101e8d-fdce-4565-bcf2-7fbf0e03d562,181f3e1b-6104-40ca-912c-ca711a4a08e9,65461,New Richardburgh,CA
d31c7584-4c97-4b3a-a60b-83cf4a84dd62,5ce4083c-3335-408d-9298-8727bfbde8c0,37760,North Joseph,CA
e7bd366b-f67f-48b1-83e7-b71618350899,b0cd620f-bcd7-4ea8-ad4d-b8bae0900fcc,80686,Randallstad,WY
c19b05c4-b9cc-48a1-9498-dc7a4d717957,1d3cec19-2420-4e7b-bffb-3c7569ca22fc,36365,Dianeton,NC
277e08f7-d77f-4297-b1c5-c1c1f7854880,907a1985-b53f-4cec-8d6f-95ac3914f9bc,50857,Lake Devon,GU
acc7faa7-211a-4700-bc16-ac4a24203d5e,02da9734-5e61-43e4-9c08-f8912ec7e9c9,62296,Cooperstad,CT
81cb1a11-93b1-413d-b256-3956a6efca05,cddaec88-fb54-4305-8445-32e3ec608b09,98039,Lake Bridgetview,ND
