customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
5b65b693-dfe2-41d9-8c4c-7b07658ae880,80c10a20-a197-4aae-94c3-36d5227b6b24,46421,Port Tina,MH
50faf372-db02-4866-bed4-ed1825e1ae7d,a26e1373-3877-4fff-959d-5400cda26bb9,30379,Blackburgh,ND
6eaf7f66-1d0b-4a13-9be2-8e1561e76be7,029c668e-fc10-40e3-83b2-f2c869d24c7a,38221,Jasminfurt,PA
096bfb6a-2934-4de9-becc-03aa46f55d6f,2ad003a0-41fe-4826-b77a-6c5ec5d7157e,54118,East Brian,DC
2df9f2f4-0701-42ab-9fff-4bd5414b4761,935a28c4-ab5d-43e5-93d6-66f6e99fd8a6,23396,North Josephborough,CO
53e632a5-3d76-4144-bf45-b7c0a04af9af,3c87a4d7-3281-402f-9831-d568c875a516,22156,Ramseychester,VA
78654ec0-8134-47da-a642-59d1764a9f40,8044817c-60cb-4216-a16f-1f209d00a672,59797,Ellenshire,DC
696f4c1d-b4cc-4e64-ae59-172dfd032f3d,6823fc31-62d8-4f4e-a6df-b58eb3ac1757,22676,North Stephenmouth,WV
b0a17548-5102-4824-92a5-147920d8fd9b,275f8c06-d344-4eab-8f31-4184b34ef2aa,57052,Churchberg,DC
a4aa816f-f976-4a9f-a44c-fd096ffc675e,30dd15ed-1fde-4dd5-893d-686eb6d60eaf,55082,South Markton,GU
bf71020b-baf5-4569-86ec-ce1d6f520274,c40f6d03-1257-47ae-a665-36d3d5f0ca04,89131,Harrismouth,WV
fc2b6644-aafc-48b4-a6b3-fb9afbb3419d,663ef74b-9de3-4f5f-9bbc-eb48ce556a10,44671,Brianmouth,AZ
1905c849-ec58-47eb-9dff-770c24705def,08557512-fef2-481c-99a9-7ae9cb50fd6e,15695,New Samuel,UT
fb2b14a0-1ee9-436e-a2a5-e1984cb7cdee,0c6148ac-1982-4ba9-af07-b09f900ea1dc,70217,Garciamouth,WA
b5e29260-9ea2-47cb-b25a-8dd1bdda1fb0,6b0716c6-48e1-4e28-a713-4e9f0f6ce299,80284,Mooreburgh,FL
3078903f-8b47-4c74-81ea-25f536efc98e,dbbd99b6-b873-44a7-a0af-c6a7d8101fcf,26361,Jackieborough,MO
9ca782fc-50c4-4f0b-886b-80da51b49742,5764394f-18bc-47ee-9edf-6e5d6c9695ad,59615,Lake Emily,PR
50d12eec-e296-4775-8b84-04167ab073af,995d9123-0fb7-4c91-a37e-0de0c2b083d5,20328,New John,WY
15da1cb3-62f9-4ed4-99c8-5192eb906b69,266666a2-0816-4a39-9ec3-9ca0e994c721,82357,Kylieside,WI
6eb1afbd-0cd3-414b-a089-1e3e06904d97,b7dabf20-9210-4b19-a940-8583acf0a3d7,48427,Marciashire,WA
4bfa6459-8920-4baa-8252-b5528ea71d9a,7a493f17-fc4e-4c11-b747-c760b3f55c2b,92397,Williamston,UT
0b3a8bdb-3c46-4939-ac5c-60bf21bf22b1,85304ffa-9790-4b17-b079-501561cce37f,91070,East Kellyborough,MA
1e70acbc-d8f3-4f1a-8a4d-0c2f59ba500f,0fb1aecd-de76-4024-b005-b6d95352e39e,57400,Jennifertown,IN
74a9686e-724d-4312-807a-fc34c248343f,9cd7a56b-92eb-43a3-b555-992cf4b41692,85674,Edwardtown,TX
a37c3f32-cace-44a9-915f-c6f5054b8a96,994efe37-e995-458c-93a2-7892b1a36067,35203,Port Matthew,WV
552ec0d2-2492-499f-8f6f-c838d96d6e5b,e23e915a-9421-4ae4-a932-e498dc96e678,19116,Greenmouth,IN
ff1d9ff6-a2d5-4ef1-aa9f-62a1dd3853ec,a25b1cf0-7088-4918-bb7a-5a978724eabc,16006,Scotttown,CA
0f7d0a2a-2bc3-4787-9134-718da436440c,0206d5ad-5de9-46c0-88ae-8689e76b24df,96673,Port Sharon,FL
d2a12c9a-c427-4012-b7e6-7bf135f4436c,a286ca96-d168-4ad3-b489-06322f152cde,39871,Mckinneyshire,NY
7159fe36-aa9a-42da-b6d2-0661ff03c94b,129952de-f147-4b6e-802d-9bb1e6787f62,47930,Alexandriaville,WA
fda48347-e4db-45fb-90fd-b3ffa5934f47,a67e8c72-2ed7-41d2-88da-6de0682fea81,20458,Robinton,GA
705396c2-d507-4bae-8cb5-920cc67d3cc0,20a74557-febc-45e7-89ad-318faa6ff644,40512,South Samanthaberg,MO
2a35f01e-7465-47ef-af0b-b2b8c9f234e9,ffe7d353-06e5-4264-9330-a741702b82da,23238,Williamshaven,KS
fdf3e292-1a13-4436-81ed-c8c74e9de7d2,090478b6-4113-4878-a3a7-aeecf94eb1ea,59823,Lake Kelly,UT
137b0a03-e6de-4148-8121-79ab809bbde8,6ee1b921-84fe-4182-b1bd-04b937508709,46434,South Rebeccaborough,AL
5cbe68cd-ba5f-4d97-b4f7-368c536f674e,d4f17e0a-3a3e-45b4-8076-6c26a9dcf63b,69429,Singhberg,TX
08ece7ab-7042-4e43-8ea9-ea9d2aca3aea,9164c8ef-0642-4f48-8721-49bfa2a2458a,93320,Jenniferfort,UT
02859576-ac07-4900-bd5e-bd344577451a,b2789250-f4b2-449d-a1e1-b27f0a8e5f9a,57819,South Vanessatown,MT
acd3a81c-d90a-4f31-9efb-f6ef7ecab9ea,216fdaa1-ab35-46b7-b384-e21e914c3f3a,31319,South Jasminburgh,ID
0bce0c13-61c3-4b5d-adbb-0862aec4f02a,cb8261ab-5188-4661-a4f9-c532b02ed9bd,58520,Jasonville,NV
79c09f11-882b-4214-8016-ccfbd1666405,6c46ffc1-0f69-4be5-a6a0-494b024a2955,56566,Andrewshaven,NY
4472a06f-5fc2-4baf-acd9-7ef54b0254ab,fb180d8f-030b-47d9-89c7-6b4ac0d3ea30,37460,West Jamesfort,NJ
79c98ef5-082a-4fb3-a708-baef2addfe9e,db4d2077-105a-44e8-8ead-621f34029ce7,97841,Port Veronica,VA
29c39583-3da5-4c66-9d24-6e0106774bd0,1d8ff17f-f21d-4b91-8654-ad1c2de87d48,44993,Quinnshire,OH
2b900d61-541b-43c7-93b5-928fb0b524b0,90a7de3b-5de0-4c8a-ad66-bfa430eb8189,99593,Port Davidfort,MI
08cfb91e-b255-415c-9296-dd87f3f17c3c,e0139ed1-d4e3-4055-8324-7509d22b27b3,94939,Davidsonmouth,MA
3d555516-8419-4561-a729-4e88c7cf26e5,cc05120d-8be5-465f-a855-3feda9f89703,19358,Smithtown,NY
b33d9879-26d7-4174-b875-bde0c84cf70d,c55759f8-2283-4016-9b58-142e830c0636,89840,Phillipsshire,LA
2a84f3e2-c002-4e62-b877-6fcbf584b4f0,6252e7e1-e7e7-44d5-a6ba-79806c7930b8,93227,Acevedochester,DE
d5bcaa9c-ca90-490f-9d90-1df774ff0394,485eb933-c1dc-45ac-ae68-dcb364ae80d8,32431,Churchbury,AZ
57b1efef-508a-4515-87ed-a56f526bffe4,05b49c9e-b9cb-46fe-8e9e-8ce6a3fb2f3d,80010,Christineville,AZ
1f9e1553-9091-40d5-9713-8180d89a72f6,735c71bf-3628-445d-a582-4b99ed42ba9a,42087,South Shawn,GU
dd6e1647-fa18-424c-922a-234e6c4c10da,d63d71e8-b5fa-4d62-bc1a-5f1147236af5,31417,Port Patricia,ND
6c1f7979-8556-40ce-94a7-2ff0cd9bbb28,cdb94495-4c28-4cf9-aa68-aa9982f14218,70589,Michelleburgh,VI
d110a47d-8b2f-4ec0-8b0b-db9c76ae61fe,dd47f21b-26a7-4840-89e1-09732fdb402c,59735,New Brittany,PA
47d628ec-e3c9-464f-bb6d-5ccbcd76fc6b,d82f0b3b-12f2-4c59-82c2-fda889ebcbac,45382,South Lydiamouth,ID
52a61c09-a491-44d1-9d7d-cb602b7fb6e5,0bc236a4-a124-42c5-aed0-aeccf0d4e7e4,93886,South Joseph,NY
063b895d-f68e-4827-8239-d38e08c3cab8,2f102dbf-f288-4c09-a95d-47b07f54553b,83000,Danachester,AR
cc20564d-0aaa-49a5-ba62-a3e0ab8edf45,f4ff6cfc-3529-4e21-96fd-d99bfcd44a5e,38785,Garciamouth,ND
90153c5c-3699-4fb4-9f81-afc87243abc3,42d5002b-c543-46e6-8246-95240a3113fa,99733,Lake Anthony,MD
9595512d-e222-491e-be7d-63f2c4b4f957,29a2b9a7-d4f3-4f74-9274-d9787282380d,52504,West Gary,OR
9489be5b-bc3f-4698-a0ec-b28ab0a96dec,f308c4e1-5552-403c-aad1-c8f311c340c2,17331,East George,NV
827ae0be-ea7c-4557-bd50-5480879dcf2c,7383b7aa-b7e2-4fd9-984c-9d3bb815fe0f,40021,Barrettshire,LA
bf5ad9d3-9fbc-4c29-afe9-65d718b63d6b,ce55e66e-9d17-4e9b-8122-bec5d4510991,14207,East Garyberg,OK
335a0555-8b5a-43b5-8aa0-abbe49ec161e,ae6c7c51-9cbf-43f1-a546-f52ee9578d2a,51347,Meganland,NJ
f15cff36-6a06-494e-a0bc-2fa8e25fa8d4,44883351-bf04-41d8-9004-551f61180338,62581,East Michael,IA
bae59395-5d56-4065-8a00-9a0b73802d84,c43b8db7-e189-401e-ac1a-f1c3be0c0745,45093,South Kara,SC
8e625c56-9cef-473a-a2d4-56b96e58656d,c750d082-dd56-4b49-a871-98267b9a5cc3,18675,West Cynthiaview,OH
689bd2ce-8aae-4559-8776-456a97687b05,d58ca337-d783-4d24-90df-6dfe86bf3d31,37653,Pittmanchester,MO
ef106265-5eb1-4e22-8736-353175fa76e3,f7d6ae7f-fcba-4ab7-9a26-81c54dff3b2f,84341,Jeffreychester,DC
2d47263c-9db6-4aeb-b8c4-d2918c0c48b0,7499e3c2-cb7e-4f04-a8f1-12dce73493c6,51245,Sarashire,MO
a876638d-bdda-4cb7-b731-3efc3cfb47f2,3e5ca2df-dc42-439f-a8b1-c661ca7a1d66,37869,New Charles,AZ
1a97cd5f-c03a-4f77-a7b6-551272a09b75,0e026705-3d05-459a-b322-887937732452,95909,Port Shawn,KS
9689e1be-6f99-4992-ab6b-6f150021dae2,b0784034-1467-4517-82a6-df5eb74b4e55,75435,Morganchester,TX
c5c914d3-9c47-4578-a790-aefc878d7d79,3dd5fcce-33e4-4b49-af95-dc303721129d,61856,Jordanshire,HI
355fa5e8-614f-4d4d-9797-b61f2beb2169,79ed121e-52d9-45d7-9e12-e462844fa0d7,94259,Robinfurt,KS
f58c2a04-cb1c-4aa4-a92d-301ef7f50814,7119cb6a-e405-4f77-bb74-c44ef65f57bb,70142,East Mary,MI
c54afc9e-5bc0-424c-a3d7-1352a18026aa,06b0542a-67b7-43c9-a423-1f44b7b34fc0,28726,North Hollybury,IA
2172ff8d-e956-4887-9b7f-7d3df1a3fa9e,5af552bd-43a9-425c-af1b-4664b678ed3a,44718,Scottborough,WA
bbe249d4-30b0-4c3e-8f24-db4c795c49bf,ccb30151-1505-4667-b064-391b6e26c17b,28301,Carneyport,LA
3e9f15b3-44e9-4e2f-9578-2e9d3fe0a2d7,31e36c32-bbab-4053-b24d-7cefaf50bcea,42325,Simmonsmouth,MH
89a3a0a6-e452-4bd0-9d57-16320cc994a4,2a0f8c87-b43c-48e0-9edc-58df9e3f2482,83579,Danielsside,MN
d64b47d7-3d72-454f-8358-c8961cd19315,5f62e29a-e989-49cf-8fe9-73becf764d76,80644,Freemanmouth,TN
8ab6d33e-65bd-40aa-a123-920ab3dd1bb6,b17cab78-3648-4b1b-9814-0879c188e9c4,44438,West Luke,ID
d23c0779-2845-4c45-b860-9bc16f11fbab,0d277f60-f656-47c3-8346-6c6c577eaab0,86622,East Carol,HI
12b1fea8-a3d9-4595-87ce-7d48ac1efa0f,3fa2019e-b5e4-4239-aa86-c8edfa0c4450,66155,West Valerie,NC
0fbe6e32-c142-4085-a1e6-81749713cee0,3c8a57bd-8ff7-4816-8135-60b8f5e404d4,86484,Port Douglas,IA
cd58bd99-eae7-4661-accc-b1128c381488,b625fbe5-cc58-419d-bafd-3980e7f96768,62350,Villegasburgh,GU
120c596a-96ab-4c44-a468-e417e32965ad,2501b882-6005-4584-8b49-27c819355a32,57447,Lake Sarah,WA
5fb96ad3-fb45-49ec-812c-997da2bf88ce,58846c22-026e-4a4d-8a33-743528d9ad69,38746,East Sean,PR
60490b2a-a525-4c24-949e-aac00e3406bd,f5133b4a-b7b9-47c7-9362-3f43a613a97f,28131,Lake Mathewville,PA
a59781bb-d67f-4141-bc1b-c0e092497a03,6ed38f82-d1fc-4fa9-86b9-3f595a9ef4d6,76784,Connieside,TN
a71b97d5-5880-4429-9ec4-ee987d306594,f88974c6-9751-4423-a84b-5beac58ae375,74686,Port Ellen,MO
1e4ab546-576d-43bd-8d97-85bd975b5b00,59129ac5-6628-48b6-9f5a-55f520bfe203,21915,Allenmouth,VI
617214b1-390f-43b6-b3af-3ffd30a430ef,e2c376e9-03df-4889-a7b9-2988812036f2,16175,New Tyler,FL
364b76ad-6976-4067-83e4-96c6c293ef0b,5a022413-f316-41e2-ad45-57a8f9590caf,24371,Cynthiamouth,AS
88e0b287-2c6d-46c1-953a-fd6a53331389,6caa5949-4f65-4211-ab52-7c1fabf4296b,30033,South Robinmouth,NY
c13271c5-ab8c-4012-9c96-e28d2eb4fa7e,ae4757e2-c3b4-4f51-bb8d-0bd3093bc868,92240,West Stevenshire,GA
7cc67a24-66ff-4dae-ac4d-6e87f7a81acb,56bbb6c3-0348-4039-b6a6-47100a5c4630,30969,Mistyborough,RI
f7e7e9e6-0c29-4eea-b865-2c7f21c9c81f,334ac4ec-ab4d-4162-aa1f-f3d5146f2a6a,99192,Stoneside,MS
4207c408-ff35-4a16-b630-66ef2298f9c1,2f24ed2d-af68-404e-b06f-e04591ff6443,65333,Jonesborough,HI
642621af-be37-4322-867f-20bb88595c11,4df20674-42ba-43b0-b6bf-a6d3efc31eae,88172,Charleshaven,NY
087acf42-9a93-46f4-9ece-43feac537d88,17b3e85c-3704-47e7-9eb9-cb384ea2c619,18326,Jonathanfurt,UT
a1f2ec8c-6b5c-4bfb-aa64-8d20a3636b02,0704e01f-aeb8-4233-a22f-b590c0b2a6b8,60432,Bethberg,NY
3e381c6d-d974-4f3b-bf46-d251127d6002,37570b96-45d7-4b27-99b7-a55e8398a7ac,60019,Jonesberg,AS
88bf61a5-d568-455e-a34d-b2aa179f8560,94451427-cfc0-448e-9960-24e76cfb40b2,88104,North Alejandro,TX
7f426cec-ce83-4f09-8cbb-6e5febb43134,3a906afb-7dc1-40b1-bd26-f886e1d25ca2,71348,Weaverview,NC
c03aa463-8693-4bd3-aab0-e60fc8db99dd,c18dbd25-7aa8-43ab-9655-cdd691deff7a,79352,New Coreystad,ID
64765ca7-abc2-4c99-aac9-8ba8cdbe0fd1,f86412cc-0b3a-4e00-aeb5-81369e850e31,42953,East Marieview,MT
57fa6270-2122-4229-ba7c-5c6bbaa259b3,1fcb2a95-885f-4008-b925-be24fb88cde7,82512,North Steven,VT
9bd7da14-8b16-4d4f-bf89-5c6f25305373,f18a6468-1d63-4374-b15e-093081914d80,11504,South Joshua,ND
1751b1e9-3aec-4e77-b24e-a4076ba6df17,bfd0631f-6f3b-443b-9729-baff4065fc06,99166,Mitchelltown,OR
02d2a449-d300-4fb8-96f5-8ef08121cf8a,86eff4b3-c840-4db1-b738-7fe58f6c2f22,25014,Nelsonburgh,ND
544766a5-3ca0-4f0b-ab0c-66422a918787,74a9bc10-41eb-4fd9-a9be-5667be5dc448,99353,Ramosfurt,MA
4787b165-6bf5-4c1d-b95e-62d490f9046a,3f0a836a-29ba-4d65-a7de-01506e3797be,80381,Baileystad,HI
599b771e-6278-4796-bc88-f320e7e894f4,c1d3f5f7-e323-4ab7-8688-f423f01262de,44973,Solisport,ID
46888d28-cd34-47c3-9dba-306b458af1f7,16726dfd-bd64-410f-939a-6fabf2f6cca1,94012,East Josephside,OH
dc36779d-c783-442a-9272-8e298246f72c,f6a54e5f-2c1c-41bd-aa9d-413374c8a2da,54587,Smithfort,TX
c1708be5-cc91-4b49-9d5c-dadb7c38291c,60b6442d-3403-4116-83d2-26aff603a7c5,24621,South Peterport,AS
f8828389-7949-471f-a6e1-febae9357ff9,c53f3105-58f1-4dac-b0a4-0e2c27d7c6f4,48469,Thomasbury,AK
dcb936d8-bbed-4f5d-9d14-ecd98381ac92,35a50f07-e459-4549-9c0e-c5d5b2300d8f,66985,Lake Davidburgh,LA
ae2d8504-3bbb-45f8-aa6e-9f6504a5ee55,33d3d17c-e5d2-433e-8fec-e3aee1d6689d,30730,West Scottbury,IA
7418325b-e8cf-4296-833b-bd0f9a2dc3cb,b506d753-4d93-4a71-8a52-a5b70e0dc679,69470,Kellyborough,MT
a7f3bec4-4e77-492f-9e4b-76c622d2bf41,5410809d-b5b2-4bc1-8f0a-ef91c20a6e29,10425,Ashleyshire,NY
00f79629-b1da-4936-a170-8154d42505da,5f300bee-6f4e-42de-a39a-5eb65c2f8ee2,44522,Anthonychester,CA
6f64ffbe-7156-422c-8422-486a41cd2326,dd74878e-6cf6-4c3b-9fc4-2c858593ee53,75612,Lake Amandaville,MH
b5f772f2-997c-45b5-ac1b-6bdea44705c4,fdd5af1e-fb21-4dc6-9138-fce6d870c5de,33416,Stephanieton,WA
6f4c7d8b-023d-4050-bdc0-a52c38a3af15,b84b4a86-cb1c-4553-96b0-d299b67a96c5,76542,Shermanchester,GA
d4a7c250-c0a1-41f4-aa1b-e6c55c615b81,80214058-4e2a-428a-aab4-d405a77de292,23947,West Jennifer,LA
65417ce5-1610-4230-aa55-6a17817669e8,4b25643d-a89e-4007-9707-bb11db637982,91959,Duanefurt,ND
d34482da-2229-41eb-8284-f186887b4e42,960673fd-3b80-4f62-bf0e-7f35329290f1,49117,West Rebecca,AZ
634cd164-c361-464c-97c3-cfad8c3495f8,98754e24-4049-4881-b149-1a9076e64d61,93748,Collinsshire,GA
019fab12-7469-44d5-a450-a0317a40e64a,bfd2d81a-69c2-40e9-be0d-6cd6678149a5,76540,New Kathleenland,WI
7ab62b67-d683-46c5-be6d-6cf7f41cac31,6e1a1874-b47f-4938-86ce-d607d9e94bd0,89818,New Reginald,KY
2f6d027f-0596-49b5-9857-f87b9f286525,186d0e23-f978-4132-be13-b403bfa41b21,36071,Barbaraton,NJ
3b804389-cce1-4d34-9925-15ca7fc98bcc,9fcc6d66-7184-4391-8b3c-f741eb75d154,30032,Foxhaven,KY
eb7602be-1d34-433e-98fd-2cc19a2c5d33,e264cc4f-0b2a-40da-8dc9-32f1affb8e57,59009,Charlesview,IA
cb1d6ec4-6aa9-4bf8-946d-29adbe6cb700,3211a6e3-00e6-4c3a-bd17-e9fbd58a8647,31174,South Ryan,SC
1f35c0e5-addf-4650-81eb-1a833743583f,6dba1e21-a05d-499e-8abb-76a6799d6767,80697,North Matthewport,AS
559c5f1e-3301-4264-8f2c-e74f2eda9dca,e898f7ac-9674-42aa-a26f-98c897129b54,79514,South Carol,IL
d4775a04-81a5-49f6-bc91-217f0d498ca4,0e257b39-ce35-4ffe-9f31-b3f02129d5d4,10074,Berryborough,OR
c6c36e14-583f-4bf1-86d4-bce745b53bd9,6fc6133c-fa8a-48f7-b3ec-7ca975c94ce4,88504,East Anthony,UT
17d3f306-d192-4349-a519-4c4199abb697,5530ef5b-8f78-4744-828f-c3afc8d7be69,52487,Johnville,VI
6a14ff9a-ee49-4f9d-8064-b6847a4856d0,0ef9713a-e1cc-46be-a62c-a32cc312ae7e,74042,West Jeffrey,PA
c2d76399-c89b-47bb-8aa0-57b671482a99,b150085c-7a15-4005-a352-8eaa93dd55db,12552,West Anna,KY
509c877a-5b5d-4028-ad20-e1ab5d96f551,59a798a9-33ef-4bad-af5d-63fe49280d9e,24662,Port Jeremyborough,MP
91e737b8-043e-4bef-951d-30ea7230a1ef,14a399bc-1007-4e97-bc15-5df17791a7b9,57576,South Susan,AL
7bd2c94a-b81d-41f0-b485-d397398d7466,2bddf782-f138-4bea-88d9-1cc83147bc4c,50306,South Pamelamouth,GU
b55d3ec7-f90a-4b14-8e44-876d43cc42ee,ad719178-40b9-4202-8609-0c941da19914,41385,Woodberg,NC
56dcc320-4165-427c-b21f-29e32f397264,eab5b46a-20ad-47e9-aca0-3480744d4f68,17592,Fernandezland,GA
2ea2687a-e723-4bf3-8c9f-d49518424352,a4f3311a-a097-45b9-bfa8-ad9131138ffa,41571,Lake Jessica,FL
e6e4d2c8-4ac8-43bc-874c-c0ef05dc9663,c7688218-7064-4e2f-9a1e-aa7e7771d504,84364,Brettfort,MO
b58f980a-dc93-48b4-985c-26d38cf6b44a,26bbfda7-5564-488e-a657-57be19b9b3df,20322,Blackwellside,AS
960a0904-34a7-4fec-ace4-5a6e196fad6e,77a72496-bbab-42da-8fcf-43f1d2568a86,21226,Port Michaelfort,GA
daab9f22-4479-4552-91fe-4e6348a9d66e,c195415d-9c4c-4c38-a4e9-84c3c37b7688,73699,East Sheilamouth,MN
56749ed4-f1c8-459e-b806-206a410b2903,ef3d6fb1-0048-4cfd-add2-362bea0587bb,19071,Timothyton,ND
7ab64421-59f1-4dd3-b7e1-eab220974ff5,fdf4b5fc-c136-4dbb-bae1-959a5c7904f5,79822,Jesseton,NJ
9a69e13f-a416-4e55-9cb1-e2c40d3fe275,c9cbe174-8a27-4631-abe1-d224c5f98814,26483,Hernandezberg,NE
d778dc95-f17d-4bda-83b0-6bb19db0130f,077a6091-da88-4c94-b658-cecb4bb710a2,26828,Dunntown,FM
2a853048-0f97-443f-9709-56f18c7c6bdf,8d5c4f8f-b500-43e0-a635-525b76485236,96474,Caseyland,WY
24774b03-99f3-4a3c-bfc9-9a2617a9c19c,c3e51a2a-31b8-4e27-bc40-cf8fd54ac443,72296,North David,CA
d576d1c0-3de5-42e6-ab68-e3c85d9231e5,b1699722-9c03-4b3e-8ffa-bf59fc6620a7,82063,Lake Thomasfurt,ID
c1c85ef1-bf87-46b2-9103-4db19fce0d0b,07bdd8fa-8404-499d-b743-e27ab647d8c0,31643,Jonestown,WA
71f293f4-f39d-45ba-846d-c342a1dc00dd,d9a797fc-5d8a-498c-b17d-db183555a2f8,44741,Port Jaredstad,AR
7b1b30cc-d04d-43c2-a49f-33b213aba34d,1f577cb0-052b-4db7-a815-a0888f2a2e64,79163,Cassandraport,MH
89af550b-965f-4790-b7c3-bbf813793027,e4f6be38-0c02-4956-be04-3d83a7e66b5a,89507,Kimberlyborough,AS
29c9e5c4-6094-4abe-bf93-1cf4e0e0f855,428d0a18-3bef-474c-9430-24d1198137b4,65461,Davidberg,WY
2f2d9a59-e429-48e4-bead-3bddd620da78,6fccc12b-2933-4cef-9fce-9d372b78f1a2,37760,Garciafort,NE
a65733d5-8cd0-4f65-8a8a-5881cd762c77,fc448ea9-e3a7-47a2-9a4e-e6c7ebc6fb5d,80686,North Davidside,WV
df5c2690-6eb3-456b-b808-1c679931fa89,3ef1769c-434e-4b1d-82df-7395541d781a,36365,Christopherbury,MA
f5d2a8f6-700e-4a58-8a17-f9e012c989ae,6e555f8f-a122-45b9-ba9c-2c6cf3f0dc13,50857,Sylviaside,NY
6216506c-6c81-4511-8975-86a09d653c73,3f9a18fa-13c5-4767-bcd5-a607d62c7891,62296,Garyport,PR
